Time,X,Y,Z,Displacement [mm]
2024-09-30T14:24:31.072,      -0.01,       -0.06,       -0.10,       0.12
2024-09-30T14:24:31.586,      -0.01,       -0.06,       -0.04,       0.07
2024-09-30T14:24:32.101,      -0.02,       -0.04,       -0.04,       0.06
2024-09-30T14:24:32.602,      -0.03,       -0.06,       -0.07,       0.10
2024-09-30T14:24:33.120,      -0.03,       -0.06,       -0.09,       0.11
2024-09-30T14:24:33.633,      -0.01,       -0.05,       -0.06,       0.08
2024-09-30T14:24:34.184,      -0.01,       -0.06,       -0.08,       0.10
2024-09-30T14:24:34.699,      -0.01,       -0.05,       -0.07,       0.09
2024-09-30T14:24:35.216,      -0.01,       -0.05,       -0.07,       0.09
2024-09-30T14:24:35.731,      -0.02,       -0.06,       -0.09,       0.11
2024-09-30T14:24:36.233,      -0.01,       -0.06,       -0.08,       0.10
2024-09-30T14:24:36.748,      -0.02,       -0.05,       -0.09,       0.10
2024-09-30T14:24:37.266,      -0.02,       -0.06,       -0.08,       0.10
2024-09-30T14:24:37.764,      -0.02,       -0.06,       -0.07,       0.10
2024-09-30T14:24:38.279,      -0.02,       -0.06,       -0.07,       0.09
2024-09-30T14:24:38.795,      -0.02,       -0.04,       -0.08,       0.10
2024-09-30T14:24:39.298,      -0.02,       -0.05,       -0.08,       0.10
2024-09-30T14:24:39.911,      -0.02,       -0.07,       -0.09,       0.12
2024-09-30T14:24:40.410,      -0.02,       -0.05,       -0.07,       0.08
2024-09-30T14:24:40.926,      -0.02,       -0.08,       -0.12,       0.14
2024-09-30T14:24:41.475,      -0.01,       -0.07,       -0.09,       0.11
2024-09-30T14:24:41.991,      -0.01,       -0.06,       -0.05,       0.08
2024-09-30T14:24:42.509,      -0.01,       -0.06,       -0.09,       0.11
2024-09-30T14:24:43.024,      -0.02,       -0.05,       -0.08,       0.10
2024-09-30T14:24:43.523,      -0.02,       -0.06,       -0.09,       0.11
2024-09-30T14:24:44.040,      -0.02,       -0.06,       -0.10,       0.12
2024-09-30T14:24:44.590,      -0.02,       -0.05,       -0.10,       0.11
2024-09-30T14:24:45.106,      -0.01,       -0.06,       -0.07,       0.09
2024-09-30T14:24:45.621,      -0.02,       -0.07,       -0.09,       0.11
2024-09-30T14:24:46.121,      -0.02,       -0.06,       -0.07,       0.09
2024-09-30T14:24:46.637,      -0.02,       -0.06,       -0.11,       0.13
