Time,X,Y,Z,Displacement [mm]
2024-09-30T14:33:12.394,      -2.29,        0.02,       -0.11,       2.29
2024-09-30T14:33:12.909,      -2.29,        0.03,       -0.09,       2.29
2024-09-30T14:33:13.427,      -2.30,        0.03,       -0.09,       2.30
2024-09-30T14:33:13.944,      -2.29,        0.02,       -0.11,       2.29
2024-09-30T14:33:14.459,      -2.29,        0.03,       -0.09,       2.30
2024-09-30T14:33:15.010,      -2.30,        0.03,       -0.09,       2.30
2024-09-30T14:33:15.525,      -2.30,        0.02,       -0.09,       2.30
2024-09-30T14:33:16.040,      -2.29,        0.02,       -0.11,       2.30
2024-09-30T14:33:16.556,      -2.29,        0.04,       -0.09,       2.29
2024-09-30T14:33:17.056,      -2.29,        0.05,       -0.08,       2.29
2024-09-30T14:33:17.575,      -2.30,        0.03,       -0.07,       2.30
2024-09-30T14:33:18.089,      -2.30,        0.03,       -0.08,       2.30
2024-09-30T14:33:18.638,      -2.30,        0.03,       -0.08,       2.30
2024-09-30T14:33:19.155,      -2.29,        0.02,       -0.11,       2.30
2024-09-30T14:33:19.703,      -2.29,        0.01,       -0.13,       2.30
2024-09-30T14:33:20.221,      -2.30,        0.02,       -0.03,       2.30
2024-09-30T14:33:20.737,      -2.30,        0.02,       -0.09,       2.30
2024-09-30T14:33:21.486,      -2.30,        0.02,       -0.11,       2.30
2024-09-30T14:33:22.036,      -2.29,        0.04,       -0.11,       2.30
2024-09-30T14:33:22.550,      -2.29,        0.04,       -0.09,       2.29
2024-09-30T14:33:23.051,      -2.30,        0.02,       -0.10,       2.30
2024-09-30T14:33:23.568,      -2.29,        0.02,       -0.12,       2.29
2024-09-30T14:33:24.081,      -2.30,        0.03,       -0.07,       2.30
2024-09-30T14:33:24.632,      -2.29,        0.01,       -0.07,       2.29
2024-09-30T14:33:25.147,      -2.29,        0.03,       -0.03,       2.29
2024-09-30T14:33:25.697,      -2.29,        0.02,       -0.11,       2.29
2024-09-30T14:33:26.214,      -2.07,        0.01,       -0.02,       2.07
2024-09-30T14:33:26.728,      -1.60,       -0.04,        0.09,       1.61
2024-09-30T14:33:27.246,      -1.46,       -0.07,       -0.04,       1.46
2024-09-30T14:33:27.763,      -1.45,       -0.05,       -0.04,       1.46
2024-09-30T14:33:28.277,      -1.44,       -0.07,       -0.07,       1.45
2024-09-30T14:33:28.778,      -1.44,       -0.06,       -0.05,       1.44
2024-09-30T14:33:29.292,      -1.46,       -0.06,       -0.07,       1.46
2024-09-30T14:33:29.811,      -1.46,       -0.05,       -0.03,       1.46
2024-09-30T14:33:30.358,      -1.45,       -0.06,       -0.04,       1.45
2024-09-30T14:33:30.874,      -1.45,       -0.05,       -0.04,       1.45
2024-09-30T14:33:31.391,      -1.45,       -0.07,       -0.07,       1.46
2024-09-30T14:33:31.939,      -1.44,       -0.05,       -0.05,       1.45
2024-09-30T14:33:32.457,      -1.43,       -0.05,       -0.07,       1.44
2024-09-30T14:33:32.974,      -1.45,       -0.06,       -0.08,       1.45
2024-09-30T14:33:33.488,      -1.45,       -0.05,       -0.05,       1.45
2024-09-30T14:33:33.988,      -1.45,       -0.07,       -0.07,       1.46
2024-09-30T14:33:34.504,      -1.44,       -0.07,       -0.10,       1.45
2024-09-30T14:33:35.005,      -1.45,       -0.06,       -0.05,       1.45
2024-09-30T14:33:35.519,      -1.45,       -0.07,       -0.05,       1.45
2024-09-30T14:33:36.035,      -1.45,       -0.07,       -0.07,       1.45
2024-09-30T14:33:36.537,      -1.46,       -0.06,       -0.07,       1.46
2024-09-30T14:33:37.051,      -1.45,       -0.06,       -0.05,       1.46
2024-09-30T14:33:37.604,      -1.44,       -0.07,       -0.07,       1.45
2024-09-30T14:33:38.117,      -1.44,       -0.04,       -0.07,       1.45
2024-09-30T14:33:38.633,      -1.45,       -0.06,       -0.09,       1.45
2024-09-30T14:33:39.166,      -1.45,       -0.05,       -0.03,       1.45
2024-09-30T14:33:39.682,      -1.45,       -0.06,       -0.07,       1.46
2024-09-30T14:33:40.182,      -1.45,       -0.06,       -0.07,       1.45
2024-09-30T14:33:40.699,      -1.45,       -0.06,       -0.04,       1.45
2024-09-30T14:33:41.213,      -1.44,       -0.06,       -0.03,       1.44
2024-09-30T14:33:41.763,      -1.45,       -0.06,       -0.04,       1.45
2024-09-30T14:33:42.279,      -1.45,       -0.06,       -0.06,       1.46
2024-09-30T14:33:42.795,      -1.45,       -0.07,       -0.07,       1.45
2024-09-30T14:33:43.295,      -1.44,       -0.07,       -0.05,       1.45
2024-09-30T14:33:43.796,      -1.45,       -0.06,       -0.08,       1.45
2024-09-30T14:33:44.310,      -1.45,       -0.05,       -0.05,       1.45
2024-09-30T14:33:44.829,      -1.43,       -0.06,       -0.07,       1.43
2024-09-30T14:33:45.375,      -1.48,       -0.03,       -0.05,       1.48
2024-09-30T14:33:45.896,      -2.01,       -0.03,       -0.12,       2.01
2024-09-30T14:33:46.407,      -4.22,       -0.10,       -0.09,       4.22
2024-09-30T14:33:46.907,      -4.40,       -0.08,       -0.13,       4.40
2024-09-30T14:33:47.423,      -4.45,       -0.09,       -0.18,       4.46
