No.,X,Y,Z,Displacement [mm]
2024-09-09T17:36:47.897,     -15.10,       -0.66,        0.38,      15.12
2024-09-09T17:36:48.446,     -15.11,       -0.67,        0.36,      15.12
2024-09-09T17:36:48.962,     -15.11,       -0.67,        0.34,      15.13
2024-09-09T17:36:49.529,     -15.11,       -0.66,        0.39,      15.12
2024-09-09T17:36:50.077,     -15.10,       -0.66,        0.35,      15.12
2024-09-09T17:36:50.592,     -15.12,       -0.65,        0.38,      15.14
2024-09-09T17:36:51.109,     -15.11,       -0.66,        0.37,      15.13
2024-09-09T17:36:51.676,     -15.12,       -0.66,        0.37,      15.14
2024-09-09T17:36:52.177,     -15.11,       -0.66,        0.37,      15.13
2024-09-09T17:36:52.692,     -15.12,       -0.65,        0.39,      15.13
2024-09-09T17:36:53.208,     -15.13,       -0.65,        0.34,      15.14
2024-09-09T17:36:53.724,     -15.12,       -0.65,        0.43,      15.14
2024-09-09T17:36:54.274,     -15.12,       -0.66,        0.38,      15.14
2024-09-09T17:36:54.789,     -15.12,       -0.67,        0.41,      15.14
2024-09-09T17:36:55.289,     -15.11,       -0.67,        0.33,      15.12
2024-09-09T17:36:55.804,     -15.12,       -0.65,        0.35,      15.13
2024-09-09T17:36:56.304,     -15.12,       -0.65,        0.40,      15.14
2024-09-09T17:36:56.820,     -15.11,       -0.65,        0.42,      15.13
2024-09-09T17:36:57.320,     -15.12,       -0.65,        0.40,      15.14
2024-09-09T17:36:57.886,     -15.13,       -0.63,        0.40,      15.15
2024-09-09T17:36:58.437,     -15.11,       -0.66,        0.40,      15.13
2024-09-09T17:36:58.983,     -15.11,       -0.66,        0.38,      15.13
2024-09-09T17:36:59.500,     -15.12,       -0.65,        0.37,      15.14
2024-09-09T17:37:00.015,     -15.12,       -0.65,        0.39,      15.14
2024-09-09T17:37:00.584,     -15.12,       -0.64,        0.41,      15.14
2024-09-09T17:37:01.131,     -15.12,       -0.63,        0.43,      15.14
2024-09-09T17:37:01.650,     -15.11,       -0.66,        0.37,      15.13
2024-09-09T17:37:02.165,     -15.11,       -0.67,        0.36,      15.13
2024-09-09T17:37:02.713,     -15.12,       -0.66,        0.38,      15.14
2024-09-09T17:37:03.228,     -15.11,       -0.67,        0.37,      15.13
2024-09-09T17:37:03.745,     -15.13,       -0.63,        0.39,      15.15
2024-09-09T17:37:04.246,     -15.11,       -0.65,        0.37,      15.13
2024-09-09T17:37:04.760,     -15.10,       -0.68,        0.34,      15.12
2024-09-09T17:37:05.275,     -15.11,       -0.65,        0.38,      15.13
2024-09-09T17:37:05.776,     -15.11,       -0.67,        0.38,      15.13
2024-09-09T17:37:06.295,     -15.11,       -0.65,        0.38,      15.13
2024-09-09T17:37:06.808,     -15.11,       -0.68,        0.37,      15.13
2024-09-09T17:37:07.308,     -15.11,       -0.65,        0.39,      15.13
2024-09-09T17:37:07.824,     -15.11,       -0.67,        0.40,      15.13
2024-09-09T17:37:08.341,     -15.11,       -0.67,        0.41,      15.13
2024-09-09T17:37:08.856,     -15.11,       -0.65,        0.38,      15.13
2024-09-09T17:37:09.358,     -15.11,       -0.66,        0.36,      15.13
2024-09-09T17:37:09.873,     -15.11,       -0.65,        0.39,      15.13
2024-09-09T17:37:10.423,     -15.11,       -0.65,        0.38,      15.12
2024-09-09T17:37:10.941,     -15.11,       -0.65,        0.39,      15.12
2024-09-09T17:37:11.453,     -15.11,       -0.65,        0.38,      15.13
2024-09-09T17:37:11.954,     -15.10,       -0.67,        0.38,      15.12
2024-09-09T17:37:12.470,     -15.11,       -0.66,        0.37,      15.13
2024-09-09T17:37:13.018,     -15.11,       -0.66,        0.36,      15.13
2024-09-09T17:37:13.536,     -15.12,       -0.66,        0.37,      15.14
2024-09-09T17:37:14.085,     -15.12,       -0.66,        0.39,      15.13
2024-09-09T17:37:14.600,     -15.11,       -0.65,        0.39,      15.13
2024-09-09T17:37:15.117,     -15.12,       -0.65,        0.37,      15.13
2024-09-09T17:37:15.648,     -15.12,       -0.67,        0.36,      15.14
2024-09-09T17:37:16.164,     -15.12,       -0.66,        0.40,      15.14
2024-09-09T17:37:16.732,     -15.11,       -0.65,        0.43,      15.13
2024-09-09T17:37:17.232,     -15.11,       -0.66,        0.39,      15.13
2024-09-09T17:37:17.746,     -15.12,       -0.65,        0.39,      15.13
2024-09-09T17:37:18.247,     -15.11,       -0.67,        0.39,      15.13
2024-09-09T17:37:18.762,     -15.12,       -0.64,        0.41,      15.14
2024-09-09T17:37:19.281,     -15.11,       -0.65,        0.39,      15.13
2024-09-09T17:37:19.829,     -15.12,       -0.66,        0.38,      15.14
2024-09-09T17:37:20.343,     -15.11,       -0.65,        0.40,      15.13
2024-09-09T17:37:20.845,     -15.12,       -0.66,        0.39,      15.14
2024-09-09T17:37:21.359,     -15.11,       -0.67,        0.38,      15.13
2024-09-09T17:37:21.859,     -15.10,       -0.64,        0.37,      15.12
2024-09-09T17:37:22.376,     -15.11,       -0.66,        0.40,      15.13
2024-09-09T17:37:22.927,     -15.10,       -0.67,        0.41,      15.12
2024-09-09T17:37:23.442,     -15.10,       -0.65,        0.40,      15.12
2024-09-09T17:37:23.990,     -15.12,       -0.66,        0.40,      15.14
2024-09-09T17:37:24.506,     -15.11,       -0.67,        0.39,      15.13
2024-09-09T17:37:25.023,     -15.11,       -0.66,        0.38,      15.13
2024-09-09T17:37:25.525,     -15.10,       -0.67,        0.39,      15.12
2024-09-09T17:37:26.039,     -15.11,       -0.66,        0.37,      15.13
2024-09-09T17:37:26.556,     -15.11,       -0.67,        0.39,      15.13
2024-09-09T17:37:27.105,     -15.12,       -0.65,        0.35,      15.13
2024-09-09T17:37:27.622,     -15.11,       -0.67,        0.35,      15.13
2024-09-09T17:37:28.136,     -15.11,       -0.66,        0.37,      15.13
2024-09-09T17:37:28.685,     -15.11,       -0.66,        0.40,      15.13
2024-09-09T17:37:29.200,     -15.11,       -0.66,        0.40,      15.13
2024-09-09T17:37:29.701,     -15.11,       -0.67,        0.37,      15.13
2024-09-09T17:37:30.218,     -15.11,       -0.67,        0.36,      15.13
2024-09-09T17:37:30.718,     -15.12,       -0.65,        0.37,      15.14
2024-09-09T17:37:31.232,     -15.13,       -0.66,        0.39,      15.15
2024-09-09T17:37:31.733,     -15.11,       -0.66,        0.40,      15.13
2024-09-09T17:37:32.248,     -15.11,       -0.66,        0.41,      15.13
2024-09-09T17:37:32.799,     -15.11,       -0.66,        0.39,      15.13
2024-09-09T17:37:33.347,     -15.11,       -0.66,        0.37,      15.12
2024-09-09T17:37:33.863,     -15.11,       -0.66,        0.39,      15.13
2024-09-09T17:37:34.363,     -15.14,       -0.67,        0.35,      15.16
2024-09-09T17:37:34.912,     -15.06,       -0.69,        0.44,      15.08
2024-09-09T17:37:35.428,      -8.69,        0.35,       -1.18,       8.78
2024-09-09T17:37:35.928,      -7.02,       -0.21,        0.25,       7.03
2024-09-09T17:37:36.443,      -7.05,       -0.22,        0.24,       7.05
2024-09-09T17:37:36.960,      -7.05,       -0.23,        0.25,       7.05
2024-09-09T17:37:37.475,      -7.04,       -0.20,        0.27,       7.05
2024-09-09T17:37:37.975,      -7.04,       -0.21,        0.27,       7.05
2024-09-09T17:37:38.491,      -7.06,       -0.22,        0.21,       7.06
2024-09-09T17:37:38.990,      -8.24,       -0.32,        0.39,       8.25
2024-09-09T17:37:39.507,     -17.26,       -0.90,        1.00,      17.32
2024-09-09T17:37:40.023,     -17.87,       -0.91,        0.44,      17.90
2024-09-09T17:37:40.538,     -17.86,       -0.91,        0.46,      17.89
2024-09-09T17:37:41.038,     -17.82,       -0.93,        0.42,      17.85
2024-09-09T17:37:41.555,     -15.32,       -0.68,        0.33,      15.34
2024-09-09T17:37:42.070,     -11.85,       -0.35,        0.19,      11.86
2024-09-09T17:37:42.570,     -11.99,       -0.46,        0.34,      12.01
2024-09-09T17:37:43.087,     -12.00,       -0.46,        0.33,      12.01
2024-09-09T17:37:43.603,     -12.00,       -0.44,        0.37,      12.01
2024-09-09T17:37:44.118,     -11.11,       -0.41,        0.19,      11.12
2024-09-09T17:37:44.619,      -3.82,        0.85,       -2.25,       4.51
2024-09-09T17:37:45.136,      -2.53,        0.34,       -0.65,       2.63
2024-09-09T17:37:45.684,      -3.18,       -0.11,        0.10,       3.18
2024-09-09T17:37:46.202,      -3.20,       -0.12,        0.11,       3.20
2024-09-09T17:37:46.716,      -3.39,       -0.08,       -0.11,       3.39
2024-09-09T17:37:47.232,      -4.70,        1.84,       -4.71,       6.90
2024-09-09T17:37:47.783,      -6.87,        1.36,       -2.92,       7.59
2024-09-09T17:37:48.299,      -7.68,       -0.22,        0.37,       7.70
2024-09-09T17:37:48.814,      -7.68,       -0.24,        0.34,       7.69
2024-09-09T17:37:49.313,      -7.42,        0.52,       -1.39,       7.57
2024-09-09T17:37:49.829,      -7.76,        2.90,       -6.51,      10.54
2024-09-09T17:37:50.347,     -11.10,       -0.14,        0.18,      11.10
2024-09-09T17:37:50.895,     -11.68,        3.17,       -2.54,      12.37
2024-09-09T17:37:51.396,     -18.18,        6.15,       -2.51,      19.36
2024-09-09T17:37:51.909,     -30.90,       -0.80,        2.20,      30.99
2024-09-09T17:37:52.426,     -24.03,       -1.09,        3.06,      24.24
2024-09-09T17:37:52.942,      -5.11,        5.29,      -10.34,      12.68
2024-09-09T17:37:53.444,     -12.43,        2.02,       -4.37,      13.33
2024-09-09T17:37:53.959,     -17.57,       -0.96,        0.42,      17.60
2024-09-09T17:37:54.507,     -17.59,       -0.98,        0.40,      17.62
2024-09-09T17:37:55.023,     -17.60,       -0.96,        0.39,      17.63
2024-09-09T17:37:55.540,     -17.83,       -1.04,        0.44,      17.86
2024-09-09T17:37:56.057,     -24.07,       -1.90,        1.26,      24.17
2024-09-09T17:37:56.571,     -25.37,       -2.01,        0.22,      25.45
2024-09-09T17:37:57.073,     -18.21,       -0.44,       -1.06,      18.24
2024-09-09T17:37:57.590,     -10.93,        1.32,       -3.12,      11.44
2024-09-09T17:37:58.103,     -14.21,       -0.59,        0.44,      14.23
2024-09-09T17:37:58.602,     -14.27,       -0.60,        0.32,      14.29
2024-09-09T17:37:59.119,     -13.44,       -0.58,        0.37,      13.46
2024-09-09T17:37:59.635,      -7.91,        0.01,       -0.36,       7.92
2024-09-09T17:38:00.202,      -7.68,       -0.08,        0.13,       7.68
2024-09-09T17:38:00.701,      -7.70,       -0.09,        0.12,       7.71
2024-09-09T17:38:01.219,      -7.69,       -0.10,        0.12,       7.69
2024-09-09T17:38:01.735,      -6.31,       -0.09,       -0.01,       6.32
2024-09-09T17:38:02.250,      -2.90,        0.09,       -0.06,       2.90
2024-09-09T17:38:02.767,      -2.93,        0.10,       -0.10,       2.94
2024-09-09T17:38:03.267,      -2.94,        0.11,       -0.11,       2.95
2024-09-09T17:38:03.797,      -1.97,        0.11,       -0.11,       1.97
2024-09-09T17:38:04.299,       0.82,        0.24,       -0.19,       0.88
2024-09-09T17:38:04.814,       0.81,        0.25,       -0.21,       0.87
2024-09-09T17:38:05.332,       0.81,        0.24,       -0.22,       0.87
2024-09-09T17:38:05.844,       1.37,        0.24,       -0.14,       1.40
2024-09-09T17:38:06.394,       3.15,        0.31,       -0.30,       3.18
2024-09-09T17:38:06.911,       3.48,        0.36,       -0.35,       3.51
2024-09-09T17:38:07.429,       3.46,        0.37,       -0.33,       3.50
2024-09-09T17:38:07.944,       3.49,        0.34,       -0.33,       3.52
2024-09-09T17:38:08.478,       2.61,        0.32,       -0.25,       2.64
2024-09-09T17:38:08.991,       0.42,        0.26,       -0.22,       0.55
2024-09-09T17:38:09.508,       0.45,        0.25,       -0.23,       0.57
2024-09-09T17:38:10.023,       0.47,        0.27,       -0.23,       0.58
2024-09-09T17:38:10.523,       0.33,        0.25,       -0.34,       0.53
2024-09-09T17:38:11.039,      -1.17,        0.16,       -0.08,       1.19
2024-09-09T17:38:11.555,      -2.01,        0.16,       -0.17,       2.03
2024-09-09T17:38:12.072,      -1.68,        0.17,       -0.10,       1.70
2024-09-09T17:38:12.572,      -0.05,        0.18,       -0.18,       0.26
2024-09-09T17:38:13.089,      -0.06,        0.22,       -0.25,       0.34
2024-09-09T17:38:13.603,      -0.07,        0.21,       -0.24,       0.33
2024-09-09T17:38:14.121,      -0.07,        0.21,       -0.23,       0.32
2024-09-09T17:38:14.623,      -0.07,        0.22,       -0.24,       0.33
2024-09-09T17:38:15.134,      -0.07,        0.22,       -0.25,       0.34
2024-09-09T17:38:15.636,      -0.06,        0.21,       -0.23,       0.32
2024-09-09T17:38:16.151,      -0.05,        0.21,       -0.25,       0.33
2024-09-09T17:38:16.668,      -0.07,        0.22,       -0.24,       0.33
2024-09-09T17:38:17.169,      -0.07,        0.23,       -0.23,       0.33
2024-09-09T17:38:17.685,      -0.07,        0.24,       -0.23,       0.34
2024-09-09T17:38:18.200,      -0.06,        0.21,       -0.26,       0.34
2024-09-09T17:38:18.715,      -0.07,        0.24,       -0.26,       0.36
2024-09-09T17:38:19.279,      -0.07,        0.26,       -0.26,       0.37
2024-09-09T17:38:19.781,      -0.07,        0.23,       -0.28,       0.37
2024-09-09T17:38:20.295,      -0.07,        0.22,       -0.24,       0.34
2024-09-09T17:38:20.814,      -0.07,        0.24,       -0.26,       0.36
2024-09-09T17:38:21.363,      -0.07,        0.24,       -0.23,       0.34
2024-09-09T17:38:21.880,      -0.07,        0.22,       -0.23,       0.33
2024-09-09T17:38:22.394,      -0.07,        0.22,       -0.24,       0.34
2024-09-09T17:38:22.911,      -0.06,        0.21,       -0.27,       0.35
2024-09-09T17:38:23.427,      -0.07,        0.24,       -0.25,       0.35
2024-09-09T17:38:23.943,      -0.07,        0.24,       -0.22,       0.33
2024-09-09T17:38:24.443,      -0.07,        0.24,       -0.20,       0.32
2024-09-09T17:38:24.959,      -0.08,        0.24,       -0.21,       0.33
2024-09-09T17:38:25.460,      -0.07,        0.23,       -0.22,       0.33
2024-09-09T17:38:25.973,      -0.07,        0.25,       -0.24,       0.35
2024-09-09T17:38:26.475,      -0.06,        0.20,       -0.26,       0.33
2024-09-09T17:38:26.989,      -0.06,        0.22,       -0.27,       0.35
2024-09-09T17:38:27.506,      -0.06,        0.23,       -0.24,       0.34
2024-09-09T17:38:28.056,      -0.06,        0.23,       -0.25,       0.34
2024-09-09T17:38:28.573,      -0.06,        0.22,       -0.23,       0.33
2024-09-09T17:38:29.120,      -0.06,        0.21,       -0.25,       0.34
2024-09-09T17:38:29.637,      -0.06,        0.21,       -0.25,       0.33
2024-09-09T17:38:30.153,      -0.07,        0.22,       -0.24,       0.33
2024-09-09T17:38:30.702,      -0.06,        0.21,       -0.26,       0.34
2024-09-09T17:38:31.218,      -0.06,        0.20,       -0.29,       0.35
2024-09-09T17:38:31.734,      -0.06,        0.22,       -0.27,       0.35
2024-09-09T17:38:32.251,      -0.06,        0.22,       -0.25,       0.33
2024-09-09T17:38:32.765,      -0.07,        0.23,       -0.25,       0.35
2024-09-09T17:38:33.266,      -0.07,        0.21,       -0.22,       0.32
2024-09-09T17:38:33.781,      -0.08,        0.23,       -0.24,       0.34
2024-09-09T17:38:34.300,      -0.05,        0.21,       -0.24,       0.33
2024-09-09T17:38:34.799,      -0.06,        0.22,       -0.25,       0.34
2024-09-09T17:38:35.314,      -0.06,        0.22,       -0.25,       0.33
2024-09-09T17:38:35.830,      -0.07,        0.21,       -0.28,       0.36
2024-09-09T17:38:36.348,      -0.06,        0.22,       -0.23,       0.33
2024-09-09T17:38:36.896,      -0.07,        0.22,       -0.29,       0.37
2024-09-09T17:38:37.411,      -0.06,        0.22,       -0.24,       0.33
2024-09-09T17:38:37.927,      -0.06,        0.20,       -0.27,       0.34
2024-09-09T17:38:38.477,      -0.07,        0.21,       -0.25,       0.34
2024-09-09T17:38:38.996,      -0.06,        0.24,       -0.21,       0.33
2024-09-09T17:38:39.509,      -0.07,        0.24,       -0.26,       0.36
2024-09-09T17:38:40.027,      -0.08,        0.23,       -0.21,       0.33
2024-09-09T17:38:40.545,      -0.07,        0.23,       -0.20,       0.31
2024-09-09T17:38:41.057,      -0.08,        0.23,       -0.24,       0.34
2024-09-09T17:38:41.558,      -0.06,        0.24,       -0.21,       0.32
2024-09-09T17:38:42.073,      -0.08,        0.23,       -0.22,       0.32
2024-09-09T17:38:42.590,      -0.08,        0.22,       -0.24,       0.34
2024-09-09T17:38:43.107,      -0.07,        0.24,       -0.25,       0.35
2024-09-09T17:38:43.638,      -0.07,        0.22,       -0.24,       0.33
2024-09-09T17:38:44.154,      -0.07,        0.22,       -0.22,       0.33
2024-09-09T17:38:44.671,      -0.07,        0.23,       -0.23,       0.33
2024-09-09T17:38:45.220,      -0.07,        0.23,       -0.22,       0.33
2024-09-09T17:38:45.738,      -0.06,        0.20,       -0.25,       0.33
2024-09-09T17:38:46.252,      -0.07,        0.23,       -0.23,       0.33
2024-09-09T17:38:46.800,      -0.06,        0.23,       -0.24,       0.34
2024-09-09T17:38:47.318,      -0.06,        0.23,       -0.24,       0.33
2024-09-09T17:38:47.818,      -0.07,        0.21,       -0.23,       0.32
